file_name,function_name,complexity,tokens,triaged_out,model,llm_latency_s,verification_latency_s,verdict,orig_instrs,final_instrs,reduction_pct
lists.bc,list_pop_tail,2,3237,True,,,,pending,44,44,0.0
lists.bc,list_empty,1,2483,True,,,,pending,7,7,0.0
lists.bc,list_push_head,1,3076,True,,,,pending,33,33,0.0
lists.bc,list_pop_head,2,3188,True,,,,pending,41,41,0.0
lists.bc,list_equal,4,3689,True,,,,pending,66,66,0.0
lists.bc,list_print,2,3817,True,,,,pending,65,65,0.0
lists.bc,list_length,1,2489,True,,,,pending,6,6,0.0
lists.bc,list_new,1,2757,True,,,,pending,18,18,0.0
lists.bc,list_sequence,3,5051,True,,,,pending,131,131,0.0
lists.bc,list_copy,2,4519,True,,,,pending,104,104,0.0
lists.bc,list_last,1,2487,True,,,,pending,6,6,0.0
lists.bc,list_reverse,2,3059,True,,,,pending,33,33,0.0
lists.bc,test_lists,12,5291,False,ollama/qwen2.5-coder:3b,14.957,,syntax_fail,146,146,0.0
lists.bc,list_first,1,2487,True,,,,pending,6,6,0.0
lists.bc,main,3,3057,True,,,,pending,36,36,0.0
nestedloop.bc,main,8,3118,False,ollama/qwen2.5-coder:3b,23.353,,syntax_fail,114,114,0.0
hello.bc,main,1,625,True,,,,pending,4,4,0.0
matrix.bc,mkmatrix,3,2630,True,,,,pending,67,67,0.0
matrix.bc,zeromatrix,3,2188,True,,,,pending,44,44,0.0
matrix.bc,freematrix,2,1702,True,,,,pending,20,20,0.0
matrix.bc,mmult,4,3093,True,,,,pending,90,90,0.0
matrix.bc,main,3,3062,True,,,,pending,82,82,0.0
hash.bc,ht_node_create,3,3572,True,,,,pending,35,35,0.0
hash.bc,ht_create,2,3972,True,,,,pending,51,51,0.0
hash.bc,ht_destroy,3,4015,True,,,,pending,56,56,0.0
hash.bc,main,5,4688,False,ollama/qwen2.5-coder:3b,84.168,,syntax_fail,84,84,0.0
hash.bc,ht_find_new,4,4479,True,,,,pending,80,80,0.0
hash.bc,ht_find,3,3846,True,,,,pending,49,49,0.0
hash.bc,ht_hashcode,2,3517,True,,,,pending,33,33,0.0
methcall.bc,toggle_value,1,1698,True,,,,pending,6,6,0.0
methcall.bc,toggle_activate,1,1843,True,,,,pending,14,14,0.0
methcall.bc,init_Toggle,1,1918,True,,,,pending,16,16,0.0
methcall.bc,new_Toggle,1,1795,True,,,,pending,11,11,0.0
methcall.bc,nth_toggle_activate,2,2162,True,,,,pending,28,28,0.0
methcall.bc,init_NthToggle,1,1925,True,,,,pending,16,16,0.0
methcall.bc,new_NthToggle,1,1922,True,,,,pending,17,17,0.0
methcall.bc,main,6,3503,False,ollama/qwen2.5-coder:3b,51.071,,syntax_fail,98,98,0.0
objinst.bc,toggle_value,1,1730,True,,,,pending,6,6,0.0
objinst.bc,toggle_activate,1,1877,True,,,,pending,14,14,0.0
objinst.bc,init_Toggle,1,1954,True,,,,pending,16,16,0.0
objinst.bc,new_Toggle,1,1825,True,,,,pending,11,11,0.0
objinst.bc,nth_toggle_activate,2,2260,True,,,,pending,30,30,0.0
objinst.bc,init_NthToggle,1,1990,True,,,,pending,17,17,0.0
objinst.bc,new_NthToggle,1,1952,True,,,,pending,17,17,0.0
objinst.bc,main,8,4062,False,ollama/qwen2.5-coder:3b,35.135,,syntax_fail,124,124,0.0
linpack-pc.bc,second,1,3515,True,,,,pending,14,14,0.0
linpack-pc.bc,what_date,1,3267,True,,,,pending,1,1,0.0
linpack-pc.bc,main,21,19869,False,ollama/qwen2.5-coder:7b,140.769,,syntax_fail,738,738,0.0
linpack-pc.bc,matgen,7,6191,False,ollama/qwen2.5-coder:3b,68.559,,syntax_fail,150,150,0.0
linpack-pc.bc,dgefa,8,8493,False,ollama/qwen2.5-coder:7b,103.285,,syntax_fail,267,267,0.0
linpack-pc.bc,dgesl,10,8968,False,ollama/qwen2.5-coder:7b,89.034,,syntax_fail,287,287,0.0
linpack-pc.bc,dmxpy,11,17013,False,ollama/qwen2.5-coder:7b,85.628,,syntax_fail,732,732,0.0
linpack-pc.bc,epslon,2,4113,True,,,,pending,47,47,0.0
linpack-pc.bc,print_time,1,3302,True,,,,pending,3,3,0.0
linpack-pc.bc,idamax,8,5779,False,ollama/qwen2.5-coder:3b,97.167,,syntax_fail,135,135,0.0
linpack-pc.bc,dscal,6,4995,False,ollama/qwen2.5-coder:3b,,,pending,90,90,0.0
linpack-pc.bc,daxpy,9,5939,False,ollama/qwen2.5-coder:3b,,,pending,140,140,0.0
linpack-pc.bc,ddot,8,5842,False,ollama/qwen2.5-coder:3b,84.386,,syntax_fail,135,135,0.0
sphereflake.bc,unknown_failed_module,,,False,error,,,error,0,0,0.0
ray.bc,unknown_failed_module,,,False,error,,,error,0,0,0.0
mandel-text.bc,main,11,4667,False,ollama/qwen2.5-coder:3b,38.839,,syntax_fail,192,192,0.0
stepanov_container.bc,unknown_failed_module,,,False,error,,,error,0,0,0.0
stepanov_v1p2.bc,_Z9summarizev,3,13460,True,,,,pending,137,137,0.0
stepanov_v1p2.bc,__cxx_global_var_init,2,10812,True,,,,pending,7,7,0.0
stepanov_v1p2.bc,_ZN6DoubleC1Ev,1,10740,True,,,,pending,5,5,0.0
stepanov_v1p2.bc,_Z5test0PdS_,3,11874,True,,,,pending,66,66,0.0
stepanov_v1p2.bc,_Z11start_timerv,1,10705,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,_Z5checkd,2,10842,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_Z5timerv,1,10822,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,__cxx_global_var_init.6,1,10802,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZN6DoubleC1ERKd,1,10808,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,__cxx_global_var_init.7,1,10733,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,_ZN14double_pointerC1EPd,1,10804,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,__cxx_global_var_init.8,1,10732,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,__cxx_global_var_init.9,1,10733,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,_ZN14Double_pointerC1EP6Double,1,10805,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,__cxx_global_var_init.10,1,10733,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,__cxx_global_var_init.11,1,10735,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIPddEC1ES0_,1,10807,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,__cxx_global_var_init.12,1,10735,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,__cxx_global_var_init.13,1,10739,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIP6DoubleS0_EC1ES1_,1,10810,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,__cxx_global_var_init.14,1,10739,True,,,,pending,3,3,0.0
stepanov_v1p2.bc,__cxx_global_var_init.15,1,10875,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14double_pointerdEC1ES0_,1,10881,True,,,,pending,12,12,0.0
stepanov_v1p2.bc,__cxx_global_var_init.16,1,10875,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,__cxx_global_var_init.17,1,10876,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14Double_pointer6DoubleEC1ES0_,1,10882,True,,,,pending,12,12,0.0
stepanov_v1p2.bc,__cxx_global_var_init.18,1,10876,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,__cxx_global_var_init.19,1,10874,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_IPddEdEC1ES1_,1,10880,True,,,,pending,12,12,0.0
stepanov_v1p2.bc,__cxx_global_var_init.20,1,10874,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,__cxx_global_var_init.21,1,10883,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_IP6DoubleS0_ES0_EC1ES2_,1,10890,True,,,,pending,12,12,0.0
stepanov_v1p2.bc,__cxx_global_var_init.22,1,10883,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,__cxx_global_var_init.23,1,10910,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_I14double_pointerdEdEC1ES1_,1,10945,True,,,,pending,14,14,0.0
stepanov_v1p2.bc,__cxx_global_var_init.24,1,10910,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,__cxx_global_var_init.25,1,10912,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_I14Double_pointer6DoubleES1_EC1ES2_,1,10947,True,,,,pending,14,14,0.0
stepanov_v1p2.bc,__cxx_global_var_init.26,1,10912,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,main,2,16714,True,,,,pending,246,246,0.0
stepanov_v1p2.bc,_Z4fillIPddEvT_S1_T0_,2,10995,True,,,,pending,18,18,0.0
stepanov_v1p2.bc,_Z4fillIP6DoubleS0_EvT_S2_T0_,2,11024,True,,,,pending,18,18,0.0
stepanov_v1p2.bc,_Z4testIPddEvT_S1_T0_,2,11316,True,,,,pending,34,34,0.0
stepanov_v1p2.bc,_Z4testIP6DoubleS0_EvT_S2_T0_,2,11607,True,,,,pending,47,47,0.0
stepanov_v1p2.bc,_Z4testI14double_pointerdEvT_S1_T0_,2,11667,True,,,,pending,50,50,0.0
stepanov_v1p2.bc,_Z4testI14Double_pointer6DoubleEvT_S2_T0_,2,11956,True,,,,pending,63,63,0.0
stepanov_v1p2.bc,_Z4testI16reverse_iteratorIPddEdEvT_S3_T0_,2,11669,True,,,,pending,50,50,0.0
stepanov_v1p2.bc,_Z4testI16reverse_iteratorIP6DoubleS1_ES1_EvT_S4_T0_,2,11977,True,,,,pending,63,63,0.0
stepanov_v1p2.bc,_Z4testI16reverse_iteratorI14double_pointerdEdEvT_S3_T0_,2,11800,True,,,,pending,54,54,0.0
stepanov_v1p2.bc,_Z4testI16reverse_iteratorI14Double_pointer6DoubleES2_EvT_S4_T0_,2,12090,True,,,,pending,67,67,0.0
stepanov_v1p2.bc,_Z4testI16reverse_iteratorIS0_IPddEdEdEvT_S4_T0_,2,11800,True,,,,pending,54,54,0.0
stepanov_v1p2.bc,_Z4testI16reverse_iteratorIS0_IP6DoubleS1_ES1_ES1_EvT_S5_T0_,2,12101,True,,,,pending,67,67,0.0
stepanov_v1p2.bc,_Z4testI16reverse_iteratorIS0_I14double_pointerdEdEdEvT_S4_T0_,2,11923,True,,,,pending,58,58,0.0
stepanov_v1p2.bc,_Z4testI16reverse_iteratorIS0_I14Double_pointer6DoubleES2_ES2_EvT_S5_T0_,2,12214,True,,,,pending,71,71,0.0
stepanov_v1p2.bc,_ZN6DoubleC2Ev,1,10720,True,,,,pending,4,4,0.0
stepanov_v1p2.bc,_ZN6DoubleC2ERKd,1,10845,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN14double_pointerC2EPd,1,10824,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_ZN14Double_pointerC2EP6Double,1,10824,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIPddEC2ES0_,1,10824,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIP6DoubleS0_EC2ES1_,1,10826,True,,,,pending,9,9,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14double_pointerdEC2ES0_,1,10865,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14Double_pointer6DoubleEC2ES0_,1,10865,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_IPddEdEC2ES1_,1,10865,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_IP6DoubleS0_ES0_EC2ES2_,1,10869,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_I14double_pointerdEdEC2ES1_,1,10897,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_I14Double_pointer6DoubleES1_EC2ES2_,1,10897,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_Z10accumulateIPddET0_T_S2_S1_,2,11060,True,,,,pending,19,19,0.0
stepanov_v1p2.bc,_ZN3$_0clERKdS1_,1,10884,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_Z10accumulateIP6DoubleS0_ET0_T_S3_S2_,2,11283,True,,,,pending,28,28,0.0
stepanov_v1p2.bc,_ZN6DoublecvdEv,1,10769,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZN3$_0clERK6DoubleS2_,1,10969,True,,,,pending,16,16,0.0
stepanov_v1p2.bc,_ZplRK6DoubleS1_,1,11043,True,,,,pending,19,19,0.0
stepanov_v1p2.bc,_Z10accumulateI14double_pointerdET0_T_S2_S1_,2,11267,True,,,,pending,27,27,0.0
stepanov_v1p2.bc,_ZneI14double_pointerEiRKT_S3_,1,10876,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN14double_pointerppEi,1,10906,True,,,,pending,12,12,0.0
stepanov_v1p2.bc,_ZNK14double_pointerdeEv,1,10770,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZeqRK14double_pointerS1_,1,10910,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZN14double_pointerppEv,1,10811,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,_Z10accumulateI14Double_pointer6DoubleET0_T_S3_S2_,2,11488,True,,,,pending,36,36,0.0
stepanov_v1p2.bc,_ZneI14Double_pointerEiRKT_S3_,1,10876,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN14Double_pointerppEi,1,10906,True,,,,pending,12,12,0.0
stepanov_v1p2.bc,_ZNK14Double_pointerdeEv,1,10770,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZeqRK14Double_pointerS1_,1,10910,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZN14Double_pointerppEv,1,10813,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,_Z10accumulateI16reverse_iteratorIPddEdET0_T_S4_S3_,2,11275,True,,,,pending,27,27,0.0
stepanov_v1p2.bc,_ZneI16reverse_iteratorIPddEEiRKT_S5_,1,10883,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIPddEppEi,1,10909,True,,,,pending,12,12,0.0
stepanov_v1p2.bc,_ZNK16reverse_iteratorIPddEdeEv,1,10910,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZeqIPddEiRK16reverse_iteratorIT_T0_ES6_,1,10910,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIPddEppEv,1,10811,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,_Z10accumulateI16reverse_iteratorIP6DoubleS1_ES1_ET0_T_S5_S4_,2,11518,True,,,,pending,36,36,0.0
stepanov_v1p2.bc,_ZneI16reverse_iteratorIP6DoubleS1_EEiRKT_S6_,1,10886,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIP6DoubleS0_EppEi,1,10916,True,,,,pending,12,12,0.0
stepanov_v1p2.bc,_ZNK16reverse_iteratorIP6DoubleS0_EdeEv,1,10914,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZeqIP6DoubleS0_EiRK16reverse_iteratorIT_T0_ES7_,1,10914,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIP6DoubleS0_EppEv,1,10815,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,_Z10accumulateI16reverse_iteratorI14double_pointerdEdET0_T_S4_S3_,2,11380,True,,,,pending,30,30,0.0
stepanov_v1p2.bc,_ZneI16reverse_iteratorI14double_pointerdEEiRKT_S5_,1,10886,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14double_pointerdEppEi,1,10944,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZNK16reverse_iteratorI14double_pointerdEdeEv,1,10922,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZeqI14double_pointerdEiRK16reverse_iteratorIT_T0_ES6_,1,10896,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14double_pointerdEppEv,1,10784,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZN14double_pointermmEv,1,10811,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,_Z10accumulateI16reverse_iteratorI14Double_pointer6DoubleES2_ET0_T_S5_S4_,2,11604,True,,,,pending,39,39,0.0
stepanov_v1p2.bc,_ZneI16reverse_iteratorI14Double_pointer6DoubleEEiRKT_S6_,1,10887,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14Double_pointer6DoubleEppEi,1,10945,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZNK16reverse_iteratorI14Double_pointer6DoubleEdeEv,1,10922,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZeqI14Double_pointer6DoubleEiRK16reverse_iteratorIT_T0_ES7_,1,10896,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14Double_pointer6DoubleEppEv,1,10784,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZN14Double_pointermmEv,1,10813,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,_Z10accumulateI16reverse_iteratorIS0_IPddEdEdET0_T_S5_S4_,2,11378,True,,,,pending,30,30,0.0
stepanov_v1p2.bc,_ZneI16reverse_iteratorIS0_IPddEdEEiRKT_S6_,1,10887,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_IPddEdEppEi,1,10943,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZNK16reverse_iteratorIS_IPddEdEdeEv,1,10928,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZeqI16reverse_iteratorIPddEdEiRKS0_IT_T0_ES7_,1,10903,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_IPddEdEppEv,1,10787,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIPddEmmEv,1,10811,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,_Z10accumulateI16reverse_iteratorIS0_IP6DoubleS1_ES1_ES1_ET0_T_S6_S5_,2,11618,True,,,,pending,39,39,0.0
stepanov_v1p2.bc,_ZneI16reverse_iteratorIS0_IP6DoubleS1_ES1_EEiRKT_S7_,1,10891,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_IP6DoubleS0_ES0_EppEi,1,10949,True,,,,pending,13,13,0.0
stepanov_v1p2.bc,_ZNK16reverse_iteratorIS_IP6DoubleS0_ES0_EdeEv,1,10936,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZeqI16reverse_iteratorIP6DoubleS1_ES1_EiRKS0_IT_T0_ES8_,1,10906,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_IP6DoubleS0_ES0_EppEv,1,10790,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIP6DoubleS0_EmmEv,1,10815,True,,,,pending,8,8,0.0
stepanov_v1p2.bc,_Z10accumulateI16reverse_iteratorIS0_I14double_pointerdEdEdET0_T_S5_S4_,2,11477,True,,,,pending,33,33,0.0
stepanov_v1p2.bc,_ZneI16reverse_iteratorIS0_I14double_pointerdEdEEiRKT_S6_,1,10890,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_I14double_pointerdEdEppEi,1,10976,True,,,,pending,14,14,0.0
stepanov_v1p2.bc,_ZNK16reverse_iteratorIS_I14double_pointerdEdEdeEv,1,10936,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZeqI16reverse_iteratorI14double_pointerdEdEiRKS0_IT_T0_ES7_,1,10906,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_I14double_pointerdEdEppEv,1,10790,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14double_pointerdEmmEv,1,10784,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_Z10accumulateI16reverse_iteratorIS0_I14Double_pointer6DoubleES2_ES2_ET0_T_S6_S5_,2,11705,True,,,,pending,42,42,0.0
stepanov_v1p2.bc,_ZneI16reverse_iteratorIS0_I14Double_pointer6DoubleES2_EEiRKT_S7_,1,10892,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_I14Double_pointer6DoubleES1_EppEi,1,10978,True,,,,pending,14,14,0.0
stepanov_v1p2.bc,_ZNK16reverse_iteratorIS_I14Double_pointer6DoubleES1_EdeEv,1,10938,True,,,,pending,11,11,0.0
stepanov_v1p2.bc,_ZeqI16reverse_iteratorI14Double_pointer6DoubleES2_EiRKS0_IT_T0_ES8_,1,10907,True,,,,pending,10,10,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorIS_I14Double_pointer6DoubleES1_EppEv,1,10791,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_ZN16reverse_iteratorI14Double_pointer6DoubleEmmEv,1,10784,True,,,,pending,6,6,0.0
stepanov_v1p2.bc,_GLOBAL__sub_I_stepanov_v1p2.cpp,1,10941,True,,,,pending,23,23,0.0
bigfib.bc,unknown_failed_module,,,False,error,,,error,0,0,0.0
oopack_v1p8.bc,unknown_failed_module,,,False,error,,,error,0,0,0.0
misr.bc,main,13,6547,False,ollama/qwen2.5-coder:3b,50.495,,syntax_fail,206,206,0.0
misr.bc,create_link_list,2,3196,True,,,,pending,49,49,0.0
misr.bc,init,2,2574,True,,,,pending,20,20,0.0
misr.bc,simulate,13,8613,False,ollama/qwen2.5-coder:7b,120.334,,syntax_fail,325,325,0.0
misr.bc,kill_list,2,2515,True,,,,pending,19,19,0.0
chomp.bc,copy_data,2,3443,True,,,,pending,34,34,0.0
chomp.bc,next_data,4,3768,True,,,,pending,50,50,0.0
chomp.bc,melt_data,3,3567,True,,,,pending,40,40,0.0
chomp.bc,equal_data,3,3438,True,,,,pending,34,34,0.0
chomp.bc,valid_data,3,3598,True,,,,pending,41,41,0.0
chomp.bc,dump_list,2,3109,True,,,,pending,17,17,0.0
chomp.bc,dump_play,2,3194,True,,,,pending,21,21,0.0
chomp.bc,get_value,2,3306,True,,,,pending,25,25,0.0
chomp.bc,show_data,3,3322,True,,,,pending,27,27,0.0
chomp.bc,show_move,1,2906,True,,,,pending,7,7,0.0
chomp.bc,show_list,2,3105,True,,,,pending,16,16,0.0
chomp.bc,show_play,2,3340,True,,,,pending,26,26,0.0
chomp.bc,in_wanted,4,3507,True,,,,pending,38,38,0.0
chomp.bc,make_data,3,3762,True,,,,pending,50,50,0.0
chomp.bc,make_list,10,5774,False,ollama/qwen2.5-coder:3b,56.276,,syntax_fail,146,146,0.0
chomp.bc,make_play,5,4830,False,ollama/qwen2.5-coder:3b,19.066,,syntax_fail,96,96,0.0
chomp.bc,make_wanted,5,4870,False,ollama/qwen2.5-coder:3b,,,pending,101,101,0.0
chomp.bc,get_good_move,4,3470,True,,,,pending,35,35,0.0
chomp.bc,get_winning_move,2,3260,True,,,,pending,23,23,0.0
chomp.bc,where,2,3237,True,,,,pending,22,22,0.0
chomp.bc,get_real_move,2,3548,True,,,,pending,39,39,0.0
chomp.bc,main,7,6076,False,ollama/qwen2.5-coder:3b,,,pending,153,153,0.0
queens.bc,main,15,5917,False,ollama/qwen2.5-coder:3b,79.634,,syntax_fail,177,177,0.0
queens.bc,find,8,4207,False,ollama/qwen2.5-coder:3b,25.21,,syntax_fail,103,103,0.0
queens.bc,pboard,5,3125,False,ollama/qwen2.5-coder:3b,,,pending,50,50,0.0
exptree.bc,newWorkList,2,3071,True,,,,pending,18,18,0.0
exptree.bc,newCombList,2,3073,True,,,,pending,18,18,0.0
exptree.bc,initWorkList,2,3311,True,,,,pending,31,31,0.0
exptree.bc,initCombList,2,3206,True,,,,pending,25,25,0.0
exptree.bc,saveSolution,2,4028,True,,,,pending,63,63,0.0
exptree.bc,calculate,2,3734,True,,,,pending,47,47,0.0
exptree.bc,printSolution,4,4295,True,,,,pending,73,73,0.0
exptree.bc,printList,3,3394,True,,,,pending,35,35,0.0
exptree.bc,recSearch,22,7531,False,ollama/qwen2.5-coder:3b,,,pending,239,239,0.0
exptree.bc,doSearch,8,4183,False,ollama/qwen2.5-coder:3b,,,pending,73,73,0.0
exptree.bc,getInput,4,4348,True,,,,pending,75,75,0.0
exptree.bc,search,1,2782,True,,,,pending,4,4,0.0
exptree.bc,main,2,2901,True,,,,pending,12,12,0.0
fasta.bc,main,1,3345,True,,,,pending,28,28,0.0
fasta.bc,accumulate_probabilities,2,3523,True,,,,pending,37,37,0.0
fasta.bc,repeat_fasta,4,4437,True,,,,pending,79,79,0.0
fasta.bc,random_fasta,5,4400,False,ollama/qwen2.5-coder:3b,69.119,0.111,unsupported,78,78,0.0
fasta.bc,myrandom,1,3236,True,,,,pending,25,25,0.0
n-body.bc,advance,4,6567,True,,,,pending,226,226,0.0
n-body.bc,energy,3,4812,True,,,,pending,143,143,0.0
n-body.bc,offset_momentum,2,3868,True,,,,pending,97,97,0.0
n-body.bc,main,2,2454,True,,,,pending,31,31,0.0
spectral-norm.bc,eval_A,1,1594,True,,,,pending,19,19,0.0
spectral-norm.bc,eval_A_times_u,3,2349,True,,,,pending,55,55,0.0
spectral-norm.bc,eval_At_times_u,3,2349,True,,,,pending,55,55,0.0
spectral-norm.bc,eval_AtA_times_u,1,1670,True,,,,pending,23,23,0.0
spectral-norm.bc,main,5,3508,False,ollama/qwen2.5-coder:3b,12.677,0.034,unsupported,116,116,0.0
nsieve-bits.bc,main,7,4129,False,ollama/qwen2.5-coder:3b,,,pending,146,146,0.0
fannkuch.bc,main,1,1541,True,,,,pending,15,15,0.0
fannkuch.bc,fannkuch,15,7133,False,ollama/qwen2.5-coder:3b,,,pending,294,294,0.0
puzzle.bc,rand,1,1520,True,,,,pending,10,10,0.0
puzzle.bc,srand,1,1457,True,,,,pending,6,6,0.0
puzzle.bc,randInt,2,2052,True,,,,pending,38,38,0.0
puzzle.bc,shuffle,3,2692,True,,,,pending,70,70,0.0
puzzle.bc,createRandomArray,2,2265,True,,,,pending,46,46,0.0
puzzle.bc,findDuplicate,2,2106,True,,,,pending,39,39,0.0
puzzle.bc,main,3,2227,True,,,,pending,45,45,0.0
partialsums.bc,make_vec,1,1793,True,,,,pending,20,20,0.0
partialsums.bc,sum_vec,1,1650,True,,,,pending,13,13,0.0
partialsums.bc,main,3,6278,True,,,,pending,224,224,0.0
recursive.bc,ack,3,1708,True,,,,pending,30,30,0.0
recursive.bc,fib,2,1484,True,,,,pending,19,19,0.0
recursive.bc,fibFP,2,1490,True,,,,pending,19,19,0.0
recursive.bc,tak,2,1863,True,,,,pending,34,34,0.0
recursive.bc,takFP,2,1840,True,,,,pending,34,34,0.0
recursive.bc,main,1,2062,True,,,,pending,41,41,0.0
lpbench.bc,matgen,6,3917,False,ollama/qwen2.5-coder:3b,,,pending,92,92,0.0
lpbench.bc,idamax,8,4543,False,ollama/qwen2.5-coder:3b,40.766,,syntax_fail,123,123,0.0
lpbench.bc,dscal,5,3533,False,ollama/qwen2.5-coder:3b,,,pending,73,73,0.0
lpbench.bc,daxpy,10,4717,False,ollama/qwen2.5-coder:3b,52.675,,syntax_fail,132,132,0.0
